Time (s),Voltage (V),Current (mA)
296.5604,0.034293,-0.003415
296.8917,0.027766,-0.038862
297.2188,0.021109,-0.069104
297.5719,0.017219,-0.098305
297.9031,0.009848,-0.127615
298.2329,-0.00316,-0.146955
298.5752,-0.008762,-0.170294
298.9072,-0.016988,-0.195386
299.2402,-0.023469,-0.237516
299.5707,-0.029305,-0.264909
299.8993,-0.036559,-0.295151
300.2317,-0.04332,-0.326324
300.575,-0.048863,-0.356238
300.9028,-0.054418,-0.387411
301.2621,-0.062937,-0.421926
301.5923,-0.070848,-0.451839
301.9216,-0.074984,-0.48104
302.2563,-0.083211,-0.505694
302.5881,-0.089539,-0.538566
302.9165,-0.095586,-0.569629
303.2448,-0.101797,-0.599104
303.5734,-0.10973,-0.632579
303.9021,-0.11607,-0.659205
304.2322,-0.122469,-0.681667
304.5745,-0.12425,-0.738809
304.9027,-0.12909,-0.76927
305.2367,-0.136813,-0.796992
305.5814,-0.142531,-0.829535
305.9116,-0.151273,-0.857914
306.2421,-0.155258,-0.889306
306.5704,-0.168289,-0.908043
306.9,-0.174781,-0.939381
307.2441,-0.174031,-0.995482
307.5841,-0.187273,-0.99466
307.9168,-0.194199,-1.032572
308.2501,-0.195207,-1.076565
308.579,-0.20566,-1.089276
308.9087,-0.213922,-1.118477
309.2388,-0.21957,-1.151568
309.565,-0.227105,-1.175783
309.8942,-0.233539,-1.213695
310.2262,-0.235977,-1.25462
310.557,-0.245504,-1.269029
310.8887,-0.253051,-1.301791
311.2417,-0.260176,-1.325459
311.5731,-0.265262,-1.36096
311.9099,-0.273219,-1.385285
312.2401,-0.277449,-1.415637
312.5866,-0.285055,-1.444619
312.9198,-0.290105,-1.47245
313.2538,-0.297383,-1.506746
313.58,-0.303441,-1.533536
313.9123,-0.310555,-1.558628
314.2449,-0.314422,-1.614236
314.5773,-0.323059,-1.62744
314.9099,-0.329984,-1.660366
315.2399,-0.336699,-1.689293
315.5682,-0.342758,-1.725617
315.8992,-0.349238,-1.753941
316.2377,-0.360969,-1.777389
316.6015,-0.362832,-1.811795
316.9287,-0.369594,-1.843297
317.2609,-0.375805,-1.879456
317.5963,-0.383598,-1.902192
317.927,-0.389305,-1.936379
318.2564,-0.39568,-1.959444
318.5875,-0.402652,-1.993137
318.9172,-0.408957,-2.019654
319.2456,-0.41443,-2.051977
319.5781,-0.42152,-2.089068
319.9075,-0.428258,-2.108407
320.2327,-0.43325,-2.141443
320.5648,-0.441266,-2.174917
320.8915,-0.446492,-2.198804
321.2187,-0.45398,-2.229046
321.5499,-0.460062,-2.260384
321.8798,-0.466988,-2.290516
322.2074,-0.466777,-2.340098
322.5496,-0.478977,-2.348589
322.8818,-0.487027,-2.384693
323.2142,-0.493355,-2.408964
323.5444,-0.498559,-2.442876
323.8735,-0.504523,-2.48939
324.2028,-0.511379,-2.504785
324.5348,-0.517684,-2.528507
324.8626,-0.525031,-2.566145
325.1894,-0.532168,-2.599291
325.5182,-0.537488,-2.626684
325.8491,-0.544016,-2.656378
326.177,-0.54609,-2.702672
326.5236,-0.555629,-2.717519
326.8661,-0.559496,-2.76595
327.1937,-0.566809,-2.789672
327.5241,-0.571883,-2.820079
327.8539,-0.578305,-2.84917
328.1789,-0.590223,-2.865058
328.5116,-0.597254,-2.894643
328.841,-0.602082,-2.923296
329.1711,-0.61107,-2.959674
329.5105,-0.612746,-2.995668
329.85,-0.616871,-3.029471
330.1812,-0.624687,-3.063329
330.5102,-0.630582,-3.092147
330.8387,-0.635844,-3.121457
331.1705,-0.643379,-3.157506
331.4961,-0.642008,-3.21925
331.8696,-0.662645,-3.200897
332.2008,-0.668105,-3.241658
332.5408,-0.667953,-3.275571
332.8762,-0.679637,-3.30269
333.2141,-0.68866,-3.325097
333.5489,-0.694273,-3.357969
333.8836,-0.701375,-3.387279
334.2157,-0.707059,-3.416919
334.5421,-0.704914,-3.473348
334.8808,-0.718016,-3.478224
335.2136,-0.727063,-3.506713
335.5414,-0.732277,-3.537722
335.8753,-0.739109,-3.569334
336.2045,-0.743012,-3.599411
336.5325,-0.75323,-3.629653
336.8858,-0.7595,-3.65732
337.2124,-0.766684,-3.683837
337.5455,-0.774172,-3.714736
337.8913,-0.77852,-3.745909
338.218,-0.785187,-3.778507
338.5473,-0.77968,-3.833348
338.8812,-0.80109,-3.838772
339.2152,-0.805508,-3.866
339.5445,-0.812703,-3.897283
339.8749,-0.817672,-3.93136
340.205,-0.827246,-3.957986
340.5354,-0.832426,-3.98905
340.8664,-0.839023,-4.027181
341.1968,-0.839738,-4.068709
341.5454,-0.85107,-4.08005
341.8899,-0.86293,-4.109525
342.2466,-0.859637,-4.150724
342.5857,-0.872035,-4.174665
342.9168,-0.875562,-4.201456
343.2503,-0.885113,-4.23115
343.5822,-0.890727,-4.264076
343.9156,-0.897523,-4.288182
344.2471,-0.897863,-4.337271
344.5825,-0.909277,-4.355405
344.9191,-0.915559,-4.382579
345.2509,-0.922625,-4.415341
345.5836,-0.929246,-4.44635
345.9144,-0.936055,-4.472154
346.2476,-0.943051,-4.510559
346.5795,-0.945664,-4.540965
346.9223,-0.956715,-4.565784
347.2838,-0.963711,-4.603257
347.6135,-0.966863,-4.62687
347.9474,-0.96923,-4.628897
348.2817,-0.955449,-4.622213
348.6167,-0.954301,-4.56792
348.9547,-0.949602,-4.535925
349.2855,-0.942207,-4.509737
349.6181,-0.934566,-4.475003
349.9513,-0.929141,-4.446131
350.2843,-0.92218,-4.42071
350.6149,-0.915664,-4.383894
350.9457,-0.909477,-4.354145
351.2788,-0.903195,-4.326533
351.608,-0.897746,-4.290702
351.9386,-0.890469,-4.261118
352.2997,-0.883426,-4.233889
352.6297,-0.877449,-4.199429
352.9595,-0.869516,-4.17483
353.2894,-0.863844,-4.145245
353.6193,-0.85666,-4.114455
353.9541,-0.851539,-4.0812
354.287,-0.844871,-4.05315
354.6129,-0.83668,-4.018306
354.9435,-0.831055,-3.986037
355.2738,-0.824797,-3.957603
355.6045,-0.81698,-3.926484
355.9376,-0.80852,-3.902269
356.2694,-0.797352,-3.882765
356.6085,-0.791328,-3.84814
356.9417,-0.786031,-3.818391
357.2735,-0.7805,-3.787437
357.6024,-0.772437,-3.750785
357.9327,-0.764668,-3.731994
358.2631,-0.761551,-3.701533
358.5926,-0.753734,-3.664935
358.9242,-0.746902,-3.635406
359.2581,-0.741008,-3.607629
359.5877,-0.734012,-3.57295
359.9223,-0.733754,-3.532682
360.2524,-0.726664,-3.503097
360.5816,-0.719645,-3.468527
360.9145,-0.713059,-3.442997
361.2462,-0.707434,-3.412865
361.5751,-0.700379,-3.381527
361.9062,-0.692844,-3.353476
362.2341,-0.687887,-3.32192
362.5644,-0.679531,-3.286747
362.8975,-0.673695,-3.256779
363.227,-0.667789,-3.229167
363.5553,-0.659645,-3.1975
363.8851,-0.654699,-3.166437
364.2147,-0.64823,-3.133729
364.5461,-0.640742,-3.103268
364.8778,-0.634121,-3.075108
365.2061,-0.628062,-3.046893
365.5342,-0.61898,-3.019829
365.8855,-0.613238,-2.986848
366.2157,-0.607016,-2.953647
366.5479,-0.602469,-2.917598
366.8933,-0.593445,-2.892561
367.2262,-0.588195,-2.862154
367.5534,-0.581797,-2.827913
367.8861,-0.574672,-2.799917
368.2154,-0.568391,-2.768689
368.5435,-0.559965,-2.747761
368.8841,-0.556074,-2.710452
369.217,-0.549957,-2.68777
369.5446,-0.540078,-2.650954
369.8768,-0.535309,-2.620274
370.2089,-0.526848,-2.60077
370.5408,-0.523766,-2.55349
370.8742,-0.51752,-2.523412
371.2072,-0.510488,-2.496183
371.5373,-0.501055,-2.468571
371.876,-0.495594,-2.434384
372.2089,-0.492711,-2.401842
372.56,-0.480852,-2.379379
372.9023,-0.476094,-2.342837
373.2329,-0.470832,-2.321635
373.5641,-0.464164,-2.277094
373.8981,-0.457836,-2.251454
374.2314,-0.452469,-2.222362
374.5589,-0.444605,-2.19727
374.891,-0.438664,-2.168069
375.2203,-0.429277,-2.150099
375.5786,-0.424391,-2.112023
375.9128,-0.417594,-2.076083
376.2458,-0.413586,-2.045403
376.5848,-0.407703,-2.016969
376.9203,-0.399945,-1.979221
377.2506,-0.394602,-1.953088
377.6118,-0.387922,-1.924545
377.9443,-0.380715,-1.892002
378.2732,-0.372863,-1.870581
378.6117,-0.367414,-1.837325
378.9452,-0.359914,-1.80281
379.2751,-0.353656,-1.772185
379.602,-0.348523,-1.748681
379.9363,-0.341398,-1.707428
380.2681,-0.335937,-1.67746
380.5964,-0.325215,-1.666174
380.9386,-0.321441,-1.619551
381.2696,-0.315301,-1.587227
381.6026,-0.309031,-1.556163
381.9356,-0.301121,-1.520223
382.2654,-0.294465,-1.495296
382.6376,-0.288488,-1.472779
382.9682,-0.281141,-1.441715
383.2994,-0.27527,-1.410049
383.6308,-0.269668,-1.383203
383.9636,-0.261711,-1.344524
384.2924,-0.25516,-1.317405
384.6226,-0.250203,-1.289464
384.9558,-0.244063,-1.25725
385.2854,-0.238238,-1.227939
385.6177,-0.231043,-1.201752
385.9504,-0.222031,-1.173701
386.2822,-0.214836,-1.153759
386.6146,-0.207313,-1.122805
386.9449,-0.199168,-1.090919
387.2776,-0.193227,-1.064184
387.61,-0.186734,-1.031148
387.9408,-0.180582,-0.999646
388.2748,-0.178672,-0.952091
388.6041,-0.170984,-0.920535
388.9322,-0.163484,-0.892539
389.2642,-0.157707,-0.861146
389.5964,-0.152504,-0.824604
389.9273,-0.144852,-0.794033
390.2598,-0.138324,-0.763791
390.6025,-0.130555,-0.745274
390.9322,-0.124812,-0.710649
391.2659,-0.118707,-0.676517
391.5977,-0.112965,-0.648412
391.9273,-0.104738,-0.614718
392.2579,-0.098715,-0.592694
392.5912,-0.095773,-0.551057
392.9536,-0.086398,-0.520541
393.2867,-0.080188,-0.492545
393.6168,-0.073332,-0.471672
393.9478,-0.066301,-0.432116
394.2812,-0.060535,-0.402367
394.6112,-0.053832,-0.373988
394.9418,-0.046426,-0.340952
395.2684,-0.039055,-0.309724
395.6003,-0.032961,-0.281016
395.933,-0.025977,-0.248966
396.2685,-0.019402,-0.215218
396.597,-0.012359,-0.187935
396.9276,-0.005656,-0.154186
397.2625,0.000344,-0.121096
397.5926,0.007563,-0.094305
398.1974,0.013164,-0.124273
398.6866,0.017723,-0.076554
399.0208,0.021895,-0.035684
399.3647,0.026641,-0.003141
399.7038,0.040469,0.00809
400.0518,0.040855,0.054877
400.386,0.046539,0.083531
400.7186,0.057238,0.108403
401.0637,0.059723,0.149493
401.3999,0.066473,0.168997
401.7319,0.074852,0.209429
402.0643,0.08023,0.229426
402.2958,0.10293,0.176393
402.4332,0.103047,0.242958
402.5527,0.103621,0.316481
402.6831,0.113758,0.323329
402.8792,0.119371,0.336149
403.036,0.12284,0.392141
403.1511,0.129918,0.424738
403.263,0.134934,0.46665
403.4509,0.154199,0.432299
403.5822,0.151363,0.504069
403.6945,0.154609,0.558307
403.8034,0.160105,0.596109
403.912,0.165051,0.630625
404.0216,0.172035,0.661086
404.1289,0.179477,0.692971
404.24,0.18748,0.718009
404.352,0.19375,0.739759
404.4633,0.200605,0.776246
404.5777,0.206512,0.797065
404.6917,0.21223,0.833881
404.804,0.219391,0.868068
404.9142,0.225344,0.89831
405.0248,0.232305,0.92006
405.1359,0.239465,0.958903
405.2478,0.246871,0.984981
405.3588,0.251887,1.012594
405.4706,0.258906,1.043493
405.579,0.267414,1.065955
405.687,0.273016,1.098553
405.798,0.282285,1.139423
405.9231,0.290875,1.147313
406.0924,0.301949,1.140793
406.2102,0.306531,1.192128
406.3582,0.313352,1.214042
406.4941,0.314688,1.278087
406.6044,0.320664,1.307124
406.7156,0.330918,1.320546
406.8297,0.334727,1.367881
406.9407,0.341828,1.407711
407.0526,0.346984,1.441678
407.1625,0.353617,1.469838
407.2749,0.362477,1.484521
407.3835,0.367703,1.530925
407.4948,0.371582,1.555305
407.6029,0.379773,1.595299
407.7108,0.385187,1.623349
407.8225,0.392137,1.647565
407.9346,0.399027,1.690188
408.0614,0.402285,1.73325
408.1892,0.409715,1.757192
408.3103,0.416688,1.793898
408.4401,0.423191,1.825346
408.5604,0.429227,1.854382
408.6829,0.437289,1.888843
408.8039,0.443055,1.911086
408.9322,0.449734,1.936507
409.0556,0.45809,1.977432
409.1783,0.463422,2.003784
409.3071,0.469645,2.033478
409.4436,0.481621,2.033697
409.5667,0.485559,2.079334
409.7022,0.489695,2.133682
409.8256,0.497969,2.160527
409.9591,0.503687,2.193179
410.0895,0.510566,2.217778
410.2118,0.517949,2.252184
410.3331,0.523516,2.276728
410.4671,0.531391,2.295849
410.5903,0.540039,2.337103
410.7108,0.544246,2.371508
410.8338,0.549836,2.402572
410.9642,0.557371,2.436101
411.0927,0.564168,2.462344
411.2135,0.569898,2.490559
411.3364,0.578031,2.524252
411.4572,0.584195,2.555699
411.587,0.591344,2.588461
411.7073,0.598,2.621443
411.8312,0.605453,2.647247
411.9517,0.611922,2.678639
412.0814,0.619797,2.719291
412.2024,0.626102,2.737041
412.3252,0.631902,2.772926
412.4505,0.641441,2.792923
412.5882,0.646832,2.837902
412.714,0.653477,2.862775
412.8372,0.659066,2.888963
412.9584,0.666918,2.927423
413.0887,0.672414,2.956898
413.2104,0.67859,2.984127
413.3337,0.686395,3.014752
413.455,0.692676,3.04094
413.5863,0.698148,3.066087
413.7113,0.70525,3.103725
413.8395,0.712176,3.128324
413.9603,0.717895,3.157251
414.0917,0.72516,3.192807
414.2125,0.731348,3.219707
414.3358,0.737488,3.247045
414.4562,0.745059,3.283533
414.5878,0.750848,3.317938
414.7183,0.76,3.321993
414.844,0.766094,3.365493
414.9653,0.771684,3.40209
415.0962,0.778996,3.434742
415.2176,0.785805,3.463231
415.3415,0.792145,3.493364
415.4616,0.798414,3.522291
415.5926,0.805457,3.558943
415.7137,0.812043,3.586555
415.8368,0.81884,3.61603
415.9583,0.827758,3.637561
416.0824,0.83466,3.652846
416.2094,0.841375,3.68139
416.3337,0.848664,3.709057
416.4652,0.855238,3.725602
416.5932,0.861813,3.770965
416.7217,0.86909,3.799892
416.852,0.874164,3.829969
416.9759,0.881336,3.8555
417.1058,0.887863,3.894343
417.2268,0.894637,3.920805
417.3522,0.901457,3.950608
417.4719,0.908957,3.985617
417.596,0.915086,4.010435
417.7236,0.921602,4.044074
417.8472,0.928809,4.07322
417.9689,0.935301,4.109981
418.0928,0.940785,4.144442
418.2199,0.949516,4.172547
418.3424,0.955762,4.201091
418.4668,0.962629,4.218732
418.5909,0.969801,4.261574
418.7215,0.976152,4.294665
418.8477,0.982574,4.314881
418.9765,0.99032,4.35482
419.1045,0.997059,4.375475
419.2319,1.001664,4.405059
419.3555,1.001875,4.4101
419.4756,0.995887,4.377173
419.599,0.989559,4.354656
419.7273,0.981977,4.321894
419.8519,0.976387,4.290282
419.972,0.969824,4.261246
420.0984,0.962301,4.223662
420.2305,0.952445,4.229853
420.3597,0.94668,4.191448
420.4801,0.939273,4.157919
420.604,0.932875,4.126581
420.7325,0.925633,4.096833
420.8565,0.920102,4.075795
420.9768,0.912168,4.040019
421.1006,0.905781,4.005121
421.2303,0.899113,3.984247
421.3599,0.891555,3.949403
421.4811,0.88532,3.917737
421.6047,0.878898,3.886618
421.7341,0.871645,3.860978
421.8643,0.865082,3.829148
421.9845,0.859352,3.801481
422.108,0.852449,3.767185
422.2363,0.845219,3.739627
422.3592,0.840004,3.711577
422.4806,0.834016,3.680403
422.6039,0.82641,3.650326
422.7333,0.819168,3.625727
422.8638,0.813484,3.595101
422.9855,0.805891,3.557409
423.1112,0.800957,3.519606
423.2415,0.792754,3.505088
423.3704,0.785535,3.467011
423.4909,0.779348,3.440385
423.6141,0.773148,3.407897
423.7473,0.765098,3.379189
423.8775,0.758992,3.347085
423.9989,0.752605,3.318103
424.1238,0.745023,3.281122
424.2525,0.737992,3.261892
424.3761,0.732883,3.225624
424.5019,0.728242,3.175549
424.6281,0.720133,3.162346
424.7558,0.712164,3.140979
424.8788,0.707711,3.108162
425.0001,0.699297,3.076551
425.1233,0.69318,3.053102
425.2529,0.686113,3.022696
425.3819,0.679785,2.990811
425.5028,0.674336,2.961445
425.6263,0.667598,2.92956
425.7497,0.660074,2.898496
425.8814,0.654168,2.869021
426.0028,0.647652,2.843436
426.1264,0.639789,2.805414
426.249,0.633578,2.777035
426.38,0.626594,2.753587
426.5021,0.620758,2.716606
426.6259,0.613188,2.680228
426.7565,0.605699,2.658423
426.8878,0.598738,2.628291
427.009,0.591988,2.589228
427.1335,0.586223,2.555644
427.2557,0.578875,2.531867
427.3863,0.571504,2.501899
427.5079,0.564555,2.469137
427.6318,0.55859,2.442128
427.7537,0.5515,2.407558
427.8845,0.544094,2.375069
428.006,0.53909,2.35069
428.1295,0.531461,2.315517
428.2511,0.52498,2.28774
428.3822,0.518617,2.265552
428.5042,0.51366,2.224901
428.6288,0.504742,2.198494
428.7504,0.498449,2.167814
428.8822,0.491652,2.139599
429.0033,0.484949,2.106124
429.1286,0.478434,2.078512
429.2572,0.472645,2.051722
429.388,0.463867,2.012166
429.5129,0.457867,1.990526
429.6396,0.451668,1.958914
429.7605,0.444566,1.92292
429.8924,0.437195,1.894047
430.0193,0.431582,1.869339
430.1461,0.42393,1.831536
430.2683,0.417344,1.80124
430.3989,0.411414,1.7716
430.5193,0.404664,1.747111
430.6432,0.397375,1.707775
430.7649,0.391586,1.679012
430.8958,0.384496,1.657426
431.0164,0.37777,1.621048
431.1392,0.371535,1.595518
431.2597,0.36475,1.567522
431.3917,0.357309,1.535801
431.5183,0.350898,1.506764
431.6424,0.345438,1.475481
431.7646,0.337902,1.442445
431.8918,0.331797,1.412751
432.0196,0.325457,1.387604
432.1434,0.319551,1.355829
432.2646,0.311055,1.323286
432.3888,0.304832,1.294852
432.518,0.298375,1.264829
432.6423,0.290934,1.234094
432.7644,0.285016,1.202427
432.8885,0.279227,1.172076
433.0169,0.271375,1.142546
433.1405,0.264871,1.11088
433.2614,0.258391,1.084254
433.3852,0.250598,1.048698
433.5136,0.243543,1.018346
433.6426,0.237836,0.995117
433.7722,0.232164,0.949096
433.9043,0.229152,0.904446
434.0231,0.220023,0.887791
434.1485,0.212102,0.873163
434.27,0.204824,0.839962
434.3955,0.198309,0.810378
434.524,0.191676,0.779369
434.6481,0.184516,0.751154
434.7726,0.180625,0.714502
434.9098,0.175398,0.682945
435.0327,0.166023,0.653471
435.1563,0.158289,0.630515
435.278,0.152078,0.599671
435.4028,0.145363,0.564388
435.5307,0.137805,0.543953
435.6543,0.131875,0.511246
435.775,0.123953,0.476676
435.9001,0.119406,0.447749
436.0293,0.111004,0.420849
436.1536,0.105684,0.390771
436.2741,0.098852,0.357078
436.3982,0.09175,0.327164
436.5281,0.084953,0.303387
436.6574,0.077688,0.265311
436.7798,0.072801,0.23611
436.9092,0.06973,0.19124
437.0314,0.05848,0.176996
437.1559,0.053418,0.149219
437.2773,0.046176,0.123196
437.4016,0.03973,0.086051
437.5326,0.031902,0.063808
437.6615,0.027332,0.035921
437.7824,0.019176,-0.00073
437.9066,0.013398,-0.030205
438.0377,0.006121,-0.055681
438.1671,1.6e-05,-0.090744
438.288,-0.007777,-0.123397
438.4127,-0.012418,-0.155775
438.5408,-0.020457,-0.181086
438.6648,-0.027465,-0.21741
438.787,-0.033512,-0.24924
438.9104,-0.039617,-0.277017
439.0318,-0.04775,-0.308026
439.1619,-0.053879,-0.338596
439.2831,-0.06043,-0.368893
439.4064,-0.068293,-0.402532
439.5271,-0.07434,-0.434089
439.6577,-0.079637,-0.458633
439.7798,-0.086398,-0.485971
439.9035,-0.093687,-0.524212
440.0242,-0.099758,-0.552865
440.1562,-0.107316,-0.583874
440.2779,-0.11266,-0.616636
440.4034,-0.120102,-0.646056
440.5253,-0.125223,-0.670984
440.6565,-0.133062,-0.701883
440.7784,-0.138453,-0.733604
440.9091,-0.141617,-0.779953
441.0372,-0.153863,-0.795787
441.1686,-0.159266,-0.822522
441.2896,-0.16516,-0.85375
441.4174,-0.172133,-0.889909
441.5379,-0.179586,-0.916754
441.6687,-0.186055,-0.944914
441.7898,-0.191668,-0.974773
441.9136,-0.199484,-1.01274
442.0349,-0.204934,-1.041448
442.1665,-0.21166,-1.065499
442.2879,-0.217789,-1.104725
442.4122,-0.224937,-1.132173
442.5333,-0.230633,-1.16258
442.6593,-0.238707,-1.199012
442.787,-0.245117,-1.225365
442.9105,-0.250449,-1.251552
443.0318,-0.257562,-1.28415
443.1562,-0.264559,-1.313296
443.2854,-0.269867,-1.342388
443.4097,-0.277473,-1.377232
443.5402,-0.276148,-1.427032
443.6531,-0.279289,-1.463136
443.7656,-0.29034,-1.477107
443.8746,-0.297594,-1.509266
443.9866,-0.30466,-1.530633
444.096,-0.310812,-1.567997
444.2057,-0.318465,-1.59402
444.3176,-0.32368,-1.626399
444.4297,-0.329879,-1.66064
444.5378,-0.334051,-1.71055
444.6493,-0.342207,-1.736519
444.7588,-0.350387,-1.746928
444.87,-0.357699,-1.780951
444.9807,-0.363852,-1.814589
445.0908,-0.370719,-1.837216
445.2035,-0.378746,-1.875895
445.3138,-0.383809,-1.901754
445.422,-0.389363,-1.92953
445.5322,-0.396887,-1.959115
445.6438,-0.403156,-1.991658
445.7525,-0.407996,-2.021352
445.8639,-0.414465,-2.049019
445.975,-0.417266,-2.091643
446.083,-0.424086,-2.127911
446.1939,-0.429688,-2.152291
446.3031,-0.435605,-2.195901
446.4105,-0.441031,-2.217979
446.5207,-0.447922,-2.242852
446.6305,-0.453828,-2.283887
446.7463,-0.462102,-2.307774
446.857,-0.468875,-2.331277
446.9669,-0.47423,-2.363656
447.0778,-0.481484,-2.399869
447.1877,-0.48841,-2.430002
447.2969,-0.494703,-2.450053
447.4077,-0.502191,-2.488404
447.5187,-0.507758,-2.516399
447.6272,-0.514074,-2.54171
447.7373,-0.521703,-2.580883
447.8487,-0.527281,-2.610905
447.9586,-0.533738,-2.635395
448.0702,-0.547238,-2.657254
448.1803,-0.551141,-2.682511
448.2884,-0.558957,-2.708041
448.399,-0.565496,-2.74683
448.5078,-0.568414,-2.781783
448.6301,-0.580414,-2.790604
448.7563,-0.588289,-2.820079
448.8865,-0.594043,-2.861168
449.0158,-0.598309,-2.892725
449.1376,-0.607297,-2.9159
449.261,-0.615043,-2.948662
449.3898,-0.6215,-2.974685
449.5119,-0.627102,-3.005091
449.6362,-0.634332,-3.038456
449.7572,-0.641141,-3.067438
449.8847,-0.647492,-3.09905
450.0124,-0.655496,-3.127758
450.1366,-0.660922,-3.162437
450.2575,-0.667297,-3.188735
450.3826,-0.675301,-3.225496
450.5118,-0.679449,-3.255683
450.6422,-0.684043,-3.291075
450.7637,-0.692609,-3.310798
450.8893,-0.701187,-3.348929
451.0167,-0.707246,-3.375226
451.1422,-0.713187,-3.403058
451.2636,-0.72125,-3.434231
451.3879,-0.727285,-3.462556
451.5172,-0.73468,-3.48699
451.641,-0.740445,-3.524847
451.764,-0.745941,-3.55246
451.8887,-0.752492,-3.581551
452.0186,-0.762066,-3.612396
452.1473,-0.767469,-3.640391
452.2693,-0.773105,-3.673811
452.3941,-0.779574,-3.702683
452.5222,-0.786605,-3.732651
452.6471,-0.79223,-3.765139
452.7688,-0.798922,-3.794012
452.8938,-0.805719,-3.827048
453.0222,-0.813148,-3.851099
453.146,-0.817977,-3.885504
453.2679,-0.8255,-3.920951
453.3916,-0.831887,-3.947741
453.5217,-0.839609,-3.973874
453.6506,-0.846465,-4.00839
453.7717,-0.851035,-4.041645
453.8956,-0.857562,-4.0686
454.025,-0.863762,-4.102622
454.1493,-0.870559,-4.131987
454.2707,-0.878023,-4.160366
454.3943,-0.884094,-4.189348
454.517,-0.891898,-4.222713
454.6471,-0.898227,-4.247586
454.7686,-0.902891,-4.277937
454.8926,-0.910016,-4.313658
455.0138,-0.916449,-4.340941
455.1455,-0.923973,-4.368663
455.2666,-0.92484,-4.41545
455.3905,-0.93173,-4.44383
455.513,-0.937461,-4.474017
455.6447,-0.94393,-4.506998
455.7663,-0.951699,-4.536692
455.8916,-0.956832,-4.568085
456.0133,-0.96541,-4.603641
456.1447,-0.972523,-4.628185
456.2672,-0.971902,-4.631253
456.3912,-0.965152,-4.602709
456.5117,-0.958402,-4.564578
456.6439,-0.951852,-4.535432
456.7654,-0.94523,-4.508916
456.8905,-0.938516,-4.471442
457.0117,-0.930535,-4.445692
457.1451,-0.926914,-4.414026
457.2717,-0.923129,-4.370033
457.3959,-0.918195,-4.340174
457.5173,-0.911188,-4.312507
457.6423,-0.903758,-4.278376
457.7701,-0.898227,-4.24901
457.8938,-0.891453,-4.221508
458.016,-0.884117,-4.187814
458.1407,-0.878598,-4.159709
458.2687,-0.873477,-4.13007
458.3929,-0.864195,-4.095116
458.5167,-0.857879,-4.069805
458.657,-0.849301,-4.046685
458.7788,-0.845199,-4.003404
458.9049,-0.837359,-3.979408
459.0293,-0.830809,-3.949001
459.1612,-0.824234,-3.908679
459.2825,-0.818973,-3.884737
459.4134,-0.805109,-3.872301
459.5353,-0.805742,-3.819651
459.6671,-0.80041,-3.792478
459.79,-0.790684,-3.766125
459.9156,-0.783535,-3.732268
460.0373,-0.779375,-3.6983
460.1727,-0.772168,-3.669757
460.2942,-0.766168,-3.637926
460.4185,-0.759863,-3.608615
460.5402,-0.754297,-3.579688
460.6717,-0.746809,-3.542598
460.7934,-0.740082,-3.518328
460.9179,-0.733742,-3.489784
461.0399,-0.726559,-3.455105
461.171,-0.721801,-3.429958
461.2935,-0.714957,-3.397798
461.4183,-0.707492,-3.36794
461.547,-0.701211,-3.334575
461.6793,-0.695797,-3.31277
461.8033,-0.687652,-3.273324
461.934,-0.682262,-3.24111
462.0572,-0.674469,-3.216895
462.1875,-0.668926,-3.175586
462.3104,-0.661086,-3.150658
462.435,-0.65525,-3.125676
462.5567,-0.647891,-3.084312
462.6887,-0.642066,-3.059932
462.8103,-0.635246,-3.030403
462.9344,-0.627641,-2.995559
463.0558,-0.620773,-2.965262
463.1867,-0.615816,-2.933322
463.3074,-0.608082,-2.900286
463.432,-0.602141,-2.874372
463.5535,-0.595848,-2.846047
463.6856,-0.588477,-2.808574
463.8083,-0.581398,-2.784523
463.9325,-0.575598,-2.75965
464.0551,-0.568789,-2.720094
464.1864,-0.561125,-2.692756
464.3117,-0.556859,-2.662514
464.4398,-0.549922,-2.629368
464.5622,-0.543219,-2.600058
464.6944,-0.536328,-2.572007
464.8163,-0.529508,-2.540998
464.9401,-0.523613,-2.513277
465.0609,-0.517039,-2.482322
465.193,-0.511555,-2.442822
465.3147,-0.50375,-2.419318
465.4393,-0.496426,-2.393843
465.5607,-0.490039,-2.355766
465.6875,-0.484109,-2.327826
465.8158,-0.478449,-2.296433
465.9405,-0.470527,-2.263287
466.062,-0.464223,-2.235237
466.1883,-0.457051,-2.209761
466.3165,-0.453395,-2.177712
466.4407,-0.444512,-2.14621
466.5685,-0.438277,-2.115529
466.6967,-0.43298,-2.089999
466.8252,-0.425598,-2.053785
466.95,-0.419375,-2.026392
467.0717,-0.413574,-1.999054
467.1972,-0.405582,-1.965306
467.3252,-0.40073,-1.934571
467.4494,-0.393676,-1.910355
467.5702,-0.386023,-1.877538
467.695,-0.379918,-1.849159
467.8254,-0.374398,-1.817657
467.9627,-0.363641,-1.797715
468.0816,-0.356715,-1.763857
468.2078,-0.353,-1.726657
468.3359,-0.345652,-1.690937
468.4611,-0.340098,-1.662065
468.5835,-0.334473,-1.632206
468.7082,-0.326645,-1.598951
468.8366,-0.320141,-1.565586
468.9621,-0.313215,-1.54548
469.0926,-0.304754,-1.507897
469.2132,-0.299949,-1.480503
469.342,-0.295262,-1.449988
469.4668,-0.288219,-1.416897
469.5895,-0.281258,-1.389065
469.7149,-0.275645,-1.358495
