Time (s),Voltage (V),Current (mA)
114.0364,-0.007508,0.579403
114.351,0.00359,0.624963
114.664,0.012789,0.671346
115.0013,0.024684,0.71603
115.3199,0.03598,0.764
115.6377,0.044148,0.811861
115.9558,0.056102,0.859667
116.2763,0.067223,0.910923
116.593,0.076398,0.958893
116.9097,0.085164,1.007137
117.2246,0.097996,1.056312
117.5403,0.107371,1.100778
117.8578,0.117484,1.145024
118.1703,0.12782,1.193542
118.4872,0.140652,1.230779
118.8117,0.14916,1.295506
119.1297,0.159086,1.338438
119.4412,0.169973,1.377428
119.7573,0.180684,1.436514
120.0693,0.19041,1.482787
120.3833,0.200395,1.52435
120.6992,0.21134,1.580206
121.0132,0.22641,1.602767
121.3335,0.232527,1.670013
121.6579,0.246215,1.710864
121.9766,0.253504,1.77132
122.2916,0.264004,1.812007
122.6325,0.27434,1.864906
122.9483,0.284395,1.906743
123.2637,0.29534,1.96123
123.5812,0.305301,2.010788
123.8956,0.315203,2.047368
124.2091,0.326922,2.094407
124.5235,0.337223,2.141665
124.8384,0.346926,2.191224
125.1512,0.356699,2.243903
125.4677,0.367586,2.289847
125.7845,0.377957,2.333492
126.0979,0.389406,2.390223
126.4131,0.400422,2.427132
126.7275,0.409551,2.473514
127.0407,0.420895,2.535941
127.3588,0.431453,2.575259
127.6739,0.442469,2.626515
