Time (s),Voltage (V),Current (mA)
251.5502,0.037984,0.034552
251.8431,0.031844,0.012309
252.128,0.025867,-0.03152
252.4108,0.021039,-0.061324
252.6941,0.014594,-0.103071
252.9756,0.004445,-0.111398
253.2575,-0.001016,-0.147886
253.5435,0.003766,-0.237187
253.8273,-0.01318,-0.213958
254.1102,-0.022742,-0.239708
254.3906,-0.028719,-0.267539
254.6776,-0.034062,-0.293069
254.9593,-0.040367,-0.33887
255.2387,-0.048781,-0.362538
255.5223,-0.053422,-0.402532
255.8031,-0.056586,-0.452278
256.0843,-0.061227,-0.488875
256.3677,-0.070227,-0.508269
256.6493,-0.075148,-0.530731
256.9311,-0.081242,-0.579381
257.2158,-0.088109,-0.597899
257.5062,-0.090641,-0.649727
257.7975,-0.108172,-0.639317
258.087,-0.112555,-0.664738
258.3672,-0.118789,-0.70024
258.6516,-0.125797,-0.73596
258.9362,-0.130695,-0.760723
259.2232,-0.138594,-0.785925
259.5057,-0.146234,-0.82296
259.7884,-0.151836,-0.854517
260.0698,-0.158281,-0.888375
260.3781,-0.16557,-0.916097
260.6583,-0.170422,-0.941189
260.9398,-0.177336,-0.970773
261.2222,-0.184039,-1.010219
261.5087,-0.189148,-1.047364
261.7938,-0.198242,-1.068293
262.0737,-0.204055,-1.094809
262.3586,-0.210523,-1.133379
262.6408,-0.21657,-1.164607
262.9233,-0.222852,-1.195506
263.2072,-0.231922,-1.222132
263.488,-0.238062,-1.250073
263.771,-0.240266,-1.284588
264.0543,-0.248305,-1.318008
264.3336,-0.255453,-1.334225
264.6159,-0.262508,-1.363261
264.8992,-0.26757,-1.410596
265.1796,-0.275164,-1.434045
265.4601,-0.281773,-1.455411
265.7592,-0.287891,-1.482147
266.0405,-0.293656,-1.521264
266.3236,-0.298836,-1.553259
266.6064,-0.306617,-1.580433
266.8876,-0.315547,-1.608703
267.1692,-0.320094,-1.640588
267.4521,-0.3245,-1.671488
267.735,-0.332539,-1.706332
268.0169,-0.339828,-1.73252
268.2999,-0.347117,-1.763419
268.5802,-0.353047,-1.802865
268.8598,-0.359023,-1.824232
269.1429,-0.365703,-1.855021
269.4314,-0.350469,-1.973469
269.726,-0.372922,-1.930626
270.016,-0.38443,-1.943556
270.299,-0.390711,-1.973688
270.5838,-0.399523,-2.008751
270.8673,-0.404352,-2.03735
271.1476,-0.404633,-2.073728
271.4275,-0.418555,-2.101888
271.7098,-0.42357,-2.125665
271.9934,-0.428562,-2.148784
272.2732,-0.43557,-2.194257
272.5554,-0.438781,-2.226471
272.8367,-0.449492,-2.241373
273.1217,-0.456945,-2.272382
273.4025,-0.458445,-2.31654
273.7114,-0.45718,-2.391158
274.0648,-0.458516,-2.416469
274.3617,-0.465664,-2.437507
274.6605,-0.467891,-2.482651
275.0066,-0.493508,-2.453176
275.2997,-0.501547,-2.482213
275.5876,-0.505273,-2.517824
275.8763,-0.51343,-2.549381
276.1621,-0.514672,-2.59299
276.4445,-0.521797,-2.617863
276.744,-0.513125,-2.688099
277.0781,-0.52557,-2.720204
277.3659,-0.543664,-2.71856
277.6586,-0.553953,-2.72634
277.9448,-0.553297,-2.781345
278.2335,-0.559203,-2.807642
278.518,-0.567172,-2.836789
278.8011,-0.572234,-2.864401
279.0857,-0.579828,-2.891246
279.3713,-0.584281,-2.929706
279.6597,-0.591922,-2.949867
279.9451,-0.600477,-2.978246
280.2251,-0.607906,-3.007612
280.5147,-0.610602,-3.047277
280.8803,-0.609734,-3.127374
281.1897,-0.623797,-3.11817
281.4821,-0.630922,-3.141509
281.7763,-0.637086,-3.173833
282.0641,-0.64257,-3.210101
282.3539,-0.655789,-3.214155
282.6451,-0.661977,-3.253711
282.9337,-0.669102,-3.278255
283.225,-0.672758,-3.313209
283.515,-0.68075,-3.337534
283.7961,-0.689938,-3.37424
284.0797,-0.696195,-3.397141
284.3617,-0.696969,-3.430999
284.6685,-0.687078,-3.526107
284.962,-0.716164,-3.488853
285.2533,-0.723641,-3.509343
285.5572,-0.723195,-3.565115
285.8573,-0.735617,-3.581113
286.1409,-0.740445,-3.604999
286.4245,-0.747875,-3.639515
286.7125,-0.752398,-3.673592
286.9945,-0.759523,-3.698136
287.2782,-0.767984,-3.725748
287.5636,-0.767187,-3.773083
287.8589,-0.776914,-3.791491
288.1422,-0.784555,-3.821514
288.4279,-0.791469,-3.860303
288.7187,-0.789406,-3.896133
289.0409,-0.80532,-3.924622
289.3418,-0.812727,-3.945002
289.6341,-0.819055,-3.977874
289.9228,-0.824,-4.010417
290.2072,-0.831898,-4.036166
290.493,-0.835273,-4.073092
290.7758,-0.844437,-4.098951
291.0565,-0.851703,-4.134452
291.3427,-0.858031,-4.155819
291.6367,-0.84868,-4.2197
291.9217,-0.869633,-4.221562
292.2063,-0.876617,-4.25794
292.4896,-0.883672,-4.274595
292.776,-0.889461,-4.305166
293.0642,-0.895813,-4.341434
293.3471,-0.901719,-4.369375
293.6293,-0.910742,-4.399508
293.9135,-0.91632,-4.430736
294.1948,-0.91932,-4.460868
294.4777,-0.928156,-4.492863
294.7602,-0.936688,-4.522229
295.0423,-0.942922,-4.549841
295.3243,-0.94707,-4.585013
295.6279,-0.953352,-4.618981
295.9101,-0.960945,-4.654811
296.1913,-0.962703,-4.641881
296.4736,-0.954312,-4.623145
296.7546,-0.945758,-4.58578
297.0397,-0.930781,-4.5757
297.3506,-0.933078,-4.534829
297.6401,-0.924336,-4.501191
297.9294,-0.920867,-4.462293
298.2203,-0.915687,-4.430517
298.5025,-0.905891,-4.408273
298.7858,-0.897969,-4.377703
299.08,-0.894477,-4.343845
299.3607,-0.89007,-4.308234
299.6576,-0.881961,-4.276677
299.9536,-0.876594,-4.253448
300.24,-0.861828,-4.228137
300.5303,-0.858547,-4.203812
300.821,-0.853063,-4.17346
301.1065,-0.849664,-4.125687
301.3928,-0.844414,-4.099499
301.6822,-0.836703,-4.064984
301.9652,-0.826625,-4.039782
302.2478,-0.822805,-4.011841
302.5312,-0.818141,-3.977435
302.8133,-0.810687,-3.94544
303.0955,-0.803305,-3.919472
303.3816,-0.795359,-3.897996
303.6657,-0.789148,-3.848359
303.9495,-0.785187,-3.821514
304.2333,-0.777102,-3.798614
304.5267,-0.765008,-3.769029
304.81,-0.760742,-3.736924
305.0998,-0.759125,-3.703724
305.3814,-0.7505,-3.672167
305.6663,-0.74082,-3.649486
305.953,-0.736508,-3.621983
306.2331,-0.732266,-3.576511
306.5171,-0.726219,-3.551857
306.8023,-0.717758,-3.518437
307.0854,-0.709133,-3.497728
307.3702,-0.702922,-3.462227
307.6551,-0.702547,-3.428369
307.9382,-0.686609,-3.412371
308.2228,-0.682414,-3.385417
308.5106,-0.672781,-3.363721
308.7952,-0.668375,-3.32559
309.0814,-0.662609,-3.288445
309.3646,-0.655789,-3.260066
309.6503,-0.648969,-3.232125
309.9332,-0.63957,-3.198706
310.2168,-0.64257,-3.150494
310.5075,-0.637953,-3.111705
310.8156,-0.629047,-3.095269
311.1035,-0.621734,-3.06437
311.3876,-0.611937,-3.029636
311.6724,-0.606102,-3.016487
311.9563,-0.60207,-2.967946
312.2393,-0.595484,-2.939677
312.5309,-0.584445,-2.926857
312.8245,-0.580789,-2.879412
313.1106,-0.570383,-2.850595
313.3923,-0.569516,-2.81334
313.6747,-0.563398,-2.787262
313.9557,-0.55475,-2.765128
314.2376,-0.54725,-2.727545
314.5239,-0.54043,-2.70826
314.8107,-0.535016,-2.663664
315.0959,-0.531477,-2.633422
315.3787,-0.521234,-2.614905
315.6694,-0.517344,-2.574911
315.9663,-0.505203,-2.561105
316.2561,-0.496602,-2.543025
316.5389,-0.493484,-2.494047
316.8211,-0.485891,-2.476405
317.1082,-0.480477,-2.445506
317.3902,-0.472156,-2.406608
317.6756,-0.472555,-2.359382
317.9643,-0.464891,-2.337468
318.247,-0.455328,-2.306788
318.5283,-0.450734,-2.272272
318.8329,-0.446445,-2.24214
319.12,-0.440492,-2.213761
319.4078,-0.431656,-2.174863
319.6904,-0.408758,-2.226362
319.9812,-0.41968,-2.130048
320.2653,-0.412648,-2.09619
320.5463,-0.407,-2.066167
320.8311,-0.40168,-2.036254
321.1122,-0.39193,-2.007765
321.3937,-0.387852,-1.985412
321.6865,-0.381594,-1.953965
321.9779,-0.37475,-1.913533
322.2639,-0.365891,-1.887893
322.5467,-0.361836,-1.861267
322.829,-0.354008,-1.823574
323.1147,-0.346063,-1.799468
323.3994,-0.342875,-1.764734
323.682,-0.331344,-1.744353
323.9615,-0.327969,-1.703373
324.2462,-0.323961,-1.664694
324.5316,-0.314938,-1.636096
324.8127,-0.307813,-1.61199
325.0987,-0.303266,-1.577804
325.3805,-0.295789,-1.539563
325.6692,-0.291008,-1.513375
325.9629,-0.283484,-1.487516
326.2469,-0.272234,-1.465602
326.528,-0.269961,-1.430758
326.8111,-0.265531,-1.397886
327.094,-0.256391,-1.359317
327.378,-0.250625,-1.333786
327.6651,-0.243102,-1.313735
327.9456,-0.239117,-1.27396
328.2326,-0.234195,-1.239225
328.5199,-0.227445,-1.218407
328.8004,-0.21807,-1.188384
329.0811,-0.213617,-1.163073
329.366,-0.208367,-1.12023
329.6867,-0.198945,-1.090755
329.9769,-0.194703,-1.059856
330.2719,-0.186641,-1.031038
330.5561,-0.179281,-1.005398
330.8615,-0.17457,-0.9665
331.1456,-0.166508,-0.943819
331.4275,-0.161328,-0.908646
331.7096,-0.155141,-0.878623
331.9938,-0.148859,-0.840711
332.274,-0.140094,-0.820221
332.5554,-0.134703,-0.790418
332.8406,-0.129289,-0.749328
333.1214,-0.120125,-0.722592
333.4064,-0.107398,-0.721716
333.7077,-0.09943,-0.701774
333.9919,-0.101844,-0.63614
334.2794,-0.096688,-0.595598
334.5683,-0.089914,-0.571164
334.8514,-0.080937,-0.535333
335.1348,-0.074961,-0.520979
335.418,-0.070695,-0.478246
335.6996,-0.063219,-0.44406
335.9814,-0.056164,-0.415681
336.2642,-0.047,-0.407134
336.5474,-0.042805,-0.356512
336.8285,-0.037672,-0.321448
337.1127,-0.029562,-0.293727
337.3941,-0.021992,-0.269292
337.6781,-0.017727,-0.228202
337.963,-0.006711,-0.220204
338.2478,0.001352,-0.182511
338.5314,0.008453,-0.155337
338.819,0.014805,-0.134956
339.1059,0.024414,-0.170677
339.3926,0.023477,-0.094086
339.6801,0.028422,-0.061324
339.9599,0.035266,-0.038423
340.2477,0.04368,-0.00588
340.5339,0.046211,0.038496
340.8145,0.049469,0.07345
341.0943,0.057531,0.100843
341.3789,0.065125,0.1324
341.6766,0.069578,0.149493
341.9583,0.077688,0.19891
342.2464,0.080945,0.225646
342.5322,0.089078,0.245697
342.8159,0.094844,0.286349
343.0975,0.104313,0.304647
343.3832,0.109609,0.340477
343.6697,0.113852,0.374007
343.9517,0.124844,0.402824
344.2359,0.129297,0.42189
344.5193,0.133938,0.467691
344.8036,0.141602,0.497714
345.0897,0.148188,0.522806
345.3726,0.155383,0.542967
345.6603,0.163516,0.586796
345.9626,0.168203,0.614298
346.2467,0.174672,0.645088
346.5295,0.18318,0.675549
346.8141,0.189719,0.698231
347.0981,0.195742,0.72661
347.3805,0.20118,0.765399
347.6661,0.207438,0.790929
347.9464,0.216133,0.813172
348.2267,0.222414,0.859192
348.5119,0.228461,0.883627
348.7973,0.234602,0.909596
349.0795,0.24325,0.930962
349.3649,0.249391,0.967011
349.6475,0.2545,1.001855
349.9319,0.26193,1.036261
350.2182,0.268281,1.061134
350.5015,0.276367,1.085788
350.7811,0.283797,1.114277
351.0697,0.288156,1.160626
351.3523,0.294484,1.182211
351.6398,0.308312,1.186813
351.9303,0.310844,1.229218
352.2135,0.316375,1.267239
352.4954,0.323172,1.295947
352.7948,0.337352,1.297153
353.088,0.335523,1.366293
353.3757,0.346633,1.382838
353.6653,0.354648,1.393028
353.9636,0.357906,1.441897
354.2466,0.363508,1.485617
354.5348,0.369133,1.510928
354.8205,0.375836,1.539307
355.1043,0.384508,1.564509
355.3894,0.389969,1.598695
355.6752,0.396531,1.631896
355.9717,0.403609,1.658851
356.2583,0.409984,1.67704
356.5417,0.418047,1.707062
356.8226,0.423297,1.743769
357.1063,0.429789,1.772477
357.3931,0.448445,1.728538
357.6983,0.444203,1.835591
357.9911,0.453016,1.838878
358.2776,0.456789,1.870434
358.5608,0.463,1.934644
358.8461,0.470383,1.961599
359.1303,0.476289,1.990197
359.4146,0.486578,2.015289
359.7019,0.492836,2.028219
360.0216,0.505914,2.0177
360.3093,0.504367,2.103604
360.6022,0.509898,2.147762
360.8956,0.520984,2.164636
361.2222,0.525039,2.201343
361.5105,0.531625,2.220299
361.7978,0.538305,2.246815
362.0902,0.546742,2.263361
362.3786,0.553164,2.297657
362.6625,0.559516,2.327899
362.9643,0.567039,2.362304
363.2545,0.572922,2.399668
363.5435,0.580867,2.409859
363.8298,0.587781,2.458728
364.1173,0.597039,2.460591
364.4002,0.600719,2.501242
364.6849,0.606789,2.554713
364.9766,0.614172,2.581449
365.2604,0.622492,2.597008
365.544,0.631352,2.632181
365.83,0.634141,2.676229
366.1251,0.640258,2.719619
366.4364,0.647828,2.738137
366.7225,0.655492,2.762572
367.0256,0.661891,2.792814
367.3105,0.672391,2.803113
367.6021,0.677031,2.840697
367.8863,0.681812,2.869624
368.1703,0.690953,2.881786
368.4589,0.698992,2.922109
368.7486,0.703422,2.951693
369.0307,0.710172,2.968896
369.3158,0.718633,3.005493
369.6001,0.722922,3.034749
369.8841,0.728781,3.060389
370.1749,0.736164,3.096986
370.4626,0.744086,3.116709
370.7488,0.751422,3.135775
371.0322,0.757563,3.185849
371.317,0.764031,3.207873
371.6014,0.766539,3.258167
371.8856,0.773289,3.294873
372.1685,0.779969,3.333881
372.4539,0.786273,3.351632
372.7423,0.794336,3.38286
373.0263,0.803102,3.410363
373.3112,0.80657,3.449261
373.5955,0.813906,3.485639
373.8802,0.820938,3.504923
374.161,0.828227,3.532755
374.4466,0.834344,3.570119
374.733,0.840836,3.607154
375.0364,0.846625,3.63641
375.3245,0.854828,3.664132
375.6161,0.860266,3.688786
375.9008,0.868352,3.68758
376.1863,0.87475,3.746969
376.4943,0.88232,3.766363
376.7754,0.885625,3.810301
377.0625,0.893102,3.834736
377.3452,0.900602,3.854788
377.6301,0.908055,3.868155
377.9138,0.915016,3.924695
378.198,0.920734,3.960744
378.4854,0.9265,3.983864
378.7754,0.93557,4.007531
379.0591,0.943563,4.031199
379.3403,0.947641,4.07448
379.6281,0.955586,4.10516
379.9145,0.962875,4.140114
380.1975,0.967797,4.156659
380.4822,0.975367,4.194352
380.7666,0.981648,4.227333
381.0485,0.98793,4.24859
381.3324,0.997,4.27938
381.6465,1.003469,4.313895
381.9321,1.008109,4.337234
382.2176,1.007875,4.339316
382.4992,1.001289,4.308307
382.7861,0.996133,4.286393
383.0761,0.989453,4.245851
383.3621,0.982445,4.208706
383.645,0.975297,4.202132
383.9293,0.967516,4.159398
384.2153,0.962922,4.134197
384.5021,0.95582,4.106804
384.7889,0.947875,4.060893
385.0726,0.94,4.052018
385.3553,0.934398,4.018708
385.6428,0.928516,3.982439
385.9328,0.92043,3.949677
386.216,0.914289,3.922722
386.5014,0.907047,3.903438
386.7897,0.910609,3.770636
387.0951,0.893805,3.840653
387.3823,0.890078,3.788496
387.6706,0.881406,3.756063
387.9662,0.877984,3.704893
388.2539,0.867156,3.721329
388.5412,0.860922,3.689991
388.8256,0.857148,3.670049
389.1246,0.849836,3.624905
389.4103,0.843484,3.592362
389.6999,0.834438,3.557409
389.989,0.827781,3.545794
390.2762,0.821125,3.523879
390.5625,0.816227,3.460328
390.8599,0.809547,3.424717
391.1512,0.804672,3.401487
391.4397,0.794734,3.369821
391.728,0.78782,3.364014
392.014,0.781141,3.33684
392.301,0.772445,3.299695
392.5867,0.768555,3.27022
392.8685,0.761266,3.246114
393.1509,0.752875,3.207325
393.4358,0.746664,3.186726
393.7211,0.744531,3.125694
394.0165,0.736844,3.108272
394.3046,0.727281,3.087344
394.5932,0.720695,3.071565
394.8868,0.71418,3.042967
395.1728,0.70832,3.013492
395.4623,0.702344,2.971307
395.7454,0.695008,2.956624
396.0319,0.688961,2.922437
396.3191,0.680758,2.897565
396.6076,0.676188,2.870391
396.8938,0.668688,2.825028
397.1805,0.663484,2.792375
397.4668,0.654625,2.775501
397.7525,0.648391,2.746245
398.0414,0.644172,2.693541
398.3237,0.639133,2.661656
398.6094,0.631961,2.629441
398.8958,0.623359,2.603254
399.1866,0.61818,2.570711
399.4742,0.610258,2.54014
399.7613,0.603766,2.49664
400.0456,0.594133,2.473301
400.3314,0.586586,2.472096
400.6164,0.583141,2.411612
400.9,0.574352,2.391231
401.1875,0.567461,2.371727
401.4692,0.558906,2.352004
401.7559,0.552273,2.321324
402.056,0.550844,2.264675
402.3424,0.544117,2.23016
402.6312,0.537672,2.201562
402.9174,0.53125,2.172744
403.2025,0.523609,2.152693
403.486,0.516789,2.114014
403.7729,0.511234,2.085415
404.0565,0.503594,2.053091
404.3405,0.496469,2.025808
404.6257,0.489883,1.997757
404.9075,0.480883,1.992827
405.19,0.47275,1.955463
405.4742,0.467688,1.928836
405.7592,0.459531,1.908566
406.043,0.452148,1.87416
406.3282,0.445328,1.842932
406.6132,0.439141,1.808745
406.899,0.431852,1.772039
407.1837,0.424187,1.75385
407.4666,0.418094,1.721416
407.751,0.414859,1.685586
408.0347,0.405273,1.658522
408.3177,0.398336,1.635402
408.6028,0.393789,1.60253
408.8896,0.384977,1.571193
409.1777,0.378859,1.536239
409.4607,0.372906,1.513558
409.7484,0.364938,1.483097
410.0308,0.35875,1.45406
410.3139,0.353992,1.421736
410.6001,0.350195,1.366183
410.884,0.338172,1.37473
411.1672,0.332219,1.338461
411.456,0.327859,1.310192
411.7685,0.318766,1.277649
412.0521,0.313984,1.24401
412.3395,0.30625,1.216507
412.6221,0.298891,1.18758
412.9077,0.291227,1.158215
413.1916,0.287969,1.126768
413.4793,0.278688,1.095868
413.7654,0.273016,1.060367
414.0479,0.265234,1.041959
414.3326,0.258695,1.00569
414.6168,0.254125,0.970737
414.9034,0.246789,0.95189
415.1848,0.238164,0.918361
415.4695,0.230875,0.896885
415.7521,0.227266,0.86741
416.0391,0.221055,0.823801
416.3236,0.211867,0.802215
416.6132,0.202797,0.797174
416.9077,0.199469,0.743922
417.1907,0.191852,0.711599
417.4781,0.186977,0.682562
417.7637,0.181422,0.65736
418.0468,0.171438,0.625694
418.3317,0.167711,0.594356
418.6348,0.174813,0.484894
418.922,0.155289,0.51908
419.2143,0.148914,0.495741
419.4994,0.140406,0.475142
419.7843,0.13082,0.43975
420.0704,0.125523,0.41411
420.3522,0.123297,0.359762
420.6371,0.114063,0.351763
420.9284,0.105039,0.315276
421.2369,0.098969,0.287335
421.5265,0.092523,0.272543
421.8428,0.08425,0.236055
422.1418,0.077641,0.212059
422.4273,0.075086,0.182584
422.7222,0.065617,0.143357
423.0073,0.060578,0.111581
423.2917,0.053617,0.079257
423.5775,0.045742,0.056795
423.8643,0.041687,0.019979
424.1673,0.033508,0.003652
424.4574,0.028633,-0.031082
424.7451,0.021672,-0.068227
425.0309,0.014453,-0.0931
425.3149,0.007328,-0.120493
425.6009,0.000367,-0.159062
425.8861,0.002102,-0.222395
426.1743,-0.007297,-0.228531
426.4614,-0.020258,-0.248364
426.7459,-0.027922,-0.28266
427.0322,-0.033711,-0.302931
427.3182,-0.039828,-0.34161
427.6034,-0.045969,-0.371413
427.8885,-0.052789,-0.399135
428.1835,-0.057453,-0.455346
428.4677,-0.06275,-0.483067
428.7557,-0.066969,-0.51309
429.0407,-0.0755,-0.54136
429.3259,-0.082203,-0.571931
429.6122,-0.086,-0.602282
429.8996,-0.094344,-0.624635
430.1825,-0.10018,-0.670217
430.4731,-0.107492,-0.693665
430.7587,-0.113211,-0.723359
431.0427,-0.119961,-0.75393
431.3272,-0.126523,-0.788445
431.6181,-0.136672,-0.793924
431.928,-0.143281,-0.837095
432.2128,-0.148555,-0.865475
432.4975,-0.154695,-0.889142
432.7831,-0.165711,-0.922343
433.0701,-0.170609,-0.947873
433.3581,-0.174406,-0.994551
433.6433,-0.181742,-1.013287
433.9344,-0.190461,-1.044625
434.217,-0.196789,-1.075086
434.5061,-0.199742,-1.107739
434.7931,-0.210242,-1.136556
435.0766,-0.215867,-1.163621
435.3665,-0.222031,-1.197478
435.6556,-0.230211,-1.225748
435.9479,-0.233422,-1.257524
436.239,-0.24282,-1.28404
436.5258,-0.246078,-1.324692
436.8088,-0.250812,-1.356906
437.0925,-0.259977,-1.369507
437.3807,-0.267055,-1.404132
437.6677,-0.270102,-1.437113
437.9514,-0.279102,-1.463629
438.2368,-0.285711,-1.48916
438.5205,-0.292461,-1.520388
438.8033,-0.299281,-1.555232
439.0869,-0.301555,-1.581858
439.3686,-0.310156,-1.624701
439.6505,-0.319156,-1.644314
439.9375,-0.325156,-1.669735
440.2218,-0.333031,-1.708742
440.5036,-0.338328,-1.738875
440.7889,-0.345336,-1.766487
441.0725,-0.350727,-1.80155
441.3588,-0.35818,-1.827738
441.6478,-0.362187,-1.873429
441.9313,-0.368422,-1.899508
442.2189,-0.378336,-1.923394
442.5078,-0.384313,-1.946076
442.7916,-0.390406,-1.983769
443.0781,-0.395914,-2.017736
443.3643,-0.397461,-2.053785
443.6498,-0.409414,-2.061346
443.9361,-0.415719,-2.101011
444.2229,-0.421414,-2.133992
444.5091,-0.423687,-2.167412
444.7938,-0.434727,-2.198202
445.0801,-0.441523,-2.214528
445.3669,-0.447547,-2.245646
445.652,-0.452187,-2.291886
445.9405,-0.459172,-2.323881
446.2239,-0.462945,-2.350945
446.5104,-0.473187,-2.362122
446.8063,-0.479797,-2.401677
447.1182,-0.4865,-2.434001
447.4051,-0.491914,-2.456792
447.6958,-0.498383,-2.49832
447.9808,-0.503492,-2.527576
448.2674,-0.512305,-2.54708
448.5522,-0.520461,-2.584115
448.8351,-0.522102,-2.613042
449.1187,-0.515984,-2.687661
449.4324,-0.520578,-2.737626
449.7665,-0.523813,-2.758554
450.0996,-0.535812,-2.778606
450.4212,-0.556508,-2.778606
450.7627,-0.558922,-2.809395
451.0558,-0.565133,-2.836241
451.3489,-0.573289,-2.859689
451.6342,-0.583555,-2.87996
451.9204,-0.590539,-2.912393
452.2046,-0.592766,-2.944608
452.4948,-0.590914,-3.01572
452.5606,-0.608727,-3.004763
452.8862,-0.610414,-3.046291
453.1812,-0.620422,-3.077738
453.4767,-0.630078,-3.099543
453.7708,-0.636359,-3.127264
454.0567,-0.640719,-3.16682
454.3456,-0.645383,-3.201226
454.6288,-0.652461,-3.225332
454.9144,-0.660617,-3.259628
455.2405,-0.665305,-3.289103
455.5277,-0.674375,-3.310469
455.8235,-0.679625,-3.340163
456.1409,-0.687312,-3.378514
456.4381,-0.695117,-3.4024
456.7308,-0.699289,-3.42815
457.0317,-0.701398,-3.477129
457.3193,-0.708992,-3.508357
457.6085,-0.707398,-3.556459
457.9083,-0.72125,-3.583852
458.214,-0.724133,-3.603465
458.5138,-0.733414,-3.628229
458.8227,-0.740539,-3.660772
459.1135,-0.746563,-3.691233
459.4188,-0.750523,-3.719502
459.7125,-0.755844,-3.757414
460.0046,-0.765641,-3.780534
460.2945,-0.775789,-3.805845
460.5876,-0.774266,-3.849455
460.8781,-0.787039,-3.875424
461.1686,-0.797211,-3.889449
461.4576,-0.803703,-3.918924
461.7463,-0.810781,-3.95059
462.033,-0.796648,-4.021812
462.3196,-0.821797,-4.012279
462.6068,-0.829812,-4.047014
462.8969,-0.831359,-4.082844
463.1843,-0.838367,-4.112319
463.4719,-0.843359,-4.149135
463.7598,-0.848609,-4.17346
464.0452,-0.854117,-4.210605
464.338,-0.8645,-4.232739
464.6281,-0.868344,-4.271637
464.9209,-0.879383,-4.28369
465.2092,-0.874859,-4.331244
465.5013,-0.893609,-4.344502
465.7886,-0.90057,-4.377264
466.0741,-0.904812,-4.404329
466.3683,-0.906781,-4.453636
466.6594,-0.918242,-4.46799
466.9479,-0.914609,-4.531542
467.24,-0.926117,-4.54995
467.5278,-0.935375,-4.569783
467.825,-0.942922,-4.594437
468.1197,-0.950516,-4.626322
468.4155,-0.957477,-4.653277
468.7128,-0.956141,-4.65514
469.0187,-0.948313,-4.628404
469.3148,-0.941141,-4.597505
469.6019,-0.932586,-4.579425
469.8927,-0.922742,-4.553347
470.185,-0.922133,-4.505683
470.4859,-0.91693,-4.472592
470.787,-0.911633,-4.437748
471.0783,-0.903594,-4.409807
471.3693,-0.896727,-4.379346
471.6724,-0.890258,-4.350967
471.9616,-0.870922,-4.353487
472.2773,-0.878562,-4.294318
472.573,-0.869023,-4.26561
472.8595,-0.863117,-4.23745
473.1464,-0.859156,-4.194388
473.4406,-0.853578,-4.168091
473.7317,-0.845937,-4.139274
474.0288,-0.834828,-4.112648
474.3184,-0.831242,-4.082734
474.6085,-0.819477,-4.059286
474.8948,-0.818328,-4.025209
475.1846,-0.815141,-3.984886
475.4734,-0.807148,-3.950809
475.7815,-0.799836,-3.926923
476.0883,-0.793742,-3.893174
476.3725,-0.779023,-3.880574
476.6873,-0.775953,-3.848469
476.9803,-0.763578,-3.832581
477.298,-0.765102,-3.767495
477.5963,-0.747055,-3.775932
477.8888,-0.750031,-3.715996
478.1754,-0.742508,-3.68685
478.4641,-0.742813,-3.643131
478.7568,-0.736344,-3.628229
479.0437,-0.724859,-3.587249
479.3291,-0.717594,-3.566211
479.6208,-0.713023,-3.528518
479.9049,-0.710164,-3.492469
480.188,-0.705148,-3.466938
480.4755,-0.697812,-3.435382
480.7623,-0.690359,-3.407879
481.0449,-0.681359,-3.378514
481.3345,-0.678875,-3.344218
481.6203,-0.670977,-3.314633
481.9057,-0.660594,-3.28976
482.193,-0.65825,-3.260066
482.4785,-0.652133,-3.220072
482.7686,-0.633547,-3.21032
483.0895,-0.635141,-3.169012
483.3833,-0.630031,-3.132086
483.6755,-0.626562,-3.09768
483.9818,-0.620188,-3.067438
484.2663,-0.600359,-3.059001
484.5551,-0.600266,-3.023719
484.8445,-0.594242,-2.985807
485.1297,-0.592578,-2.951401
485.4159,-0.588031,-2.914585
485.7046,-0.580555,-2.889054
486.0033,-0.572961,-2.849828
486.2892,-0.556367,-2.846979
486.5869,-0.551773,-2.825941
486.9023,-0.551305,-2.771264
487.1906,-0.546336,-2.741899
487.48,-0.543523,-2.705302
487.7658,-0.534664,-2.675279
488.0534,-0.523297,-2.656433
488.3409,-0.51568,-2.630902
488.626,-0.507805,-2.597811
488.9215,-0.503609,-2.563515
489.2457,-0.49318,-2.558146
489.5389,-0.487273,-2.512783
489.8271,-0.483641,-2.472899
490.1359,-0.481859,-2.427317
490.43,-0.469062,-2.413073
490.7316,-0.470891,-2.370997
491.0226,-0.462383,-2.340317
491.3128,-0.451297,-2.322456
491.6052,-0.447687,-2.289147
491.9055,-0.438758,-2.262082
492.2002,-0.439555,-2.215076
492.5182,-0.426852,-2.200503
492.8155,-0.423781,-2.16522
493.1099,-0.419961,-2.125774
493.4016,-0.39718,-2.142539
493.6918,-0.407164,-2.066057
493.9912,-0.397578,-2.042828
494.2817,-0.391719,-2.012148
494.5777,-0.380656,-1.999547
494.8674,-0.379836,-1.966128
495.1528,-0.37475,-1.918245
495.4501,-0.363594,-1.901261
495.7389,-0.354734,-1.882962
496.0267,-0.344516,-1.856007
496.3262,-0.342922,-1.814918
496.6324,-0.33207,-1.800016
496.9218,-0.327992,-1.755091
497.2145,-0.323258,-1.718056
497.5024,-0.322086,-1.67357
497.7935,-0.315336,-1.64026
498.0849,-0.307297,-1.619222
498.3715,-0.298508,-1.591938
498.6572,-0.293211,-1.551835
498.9446,-0.288992,-1.516553
499.2322,-0.282406,-1.487516
499.5172,-0.274648,-1.459027
499.8054,-0.26893,-1.433168
